,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Day,DayOfWeek,Lag_1,Lag_2,Lag_3,Rolling_Mean_3,Rolling_Std_3,IsSuperBowl,IsLaborDay,IsThanksgiving,IsChristmas
5385,38,2011-11-25,393715.71,1,53.25,3.622,129.8364,12.89,2011,11,47,25,4,392003.13,411116.95,436970.1,413363.39333333384,22567.498277296,0,0,0,0
5386,38,2011-12-02,411252.02,0,52.5,3.701,129.8459667,12.89,2011,12,48,2,4,393715.71,392003.13,411116.95,398945.2633333339,10575.712733010381,0,0,0,0
5387,38,2011-12-09,435401.64,0,42.17,3.644,129.8555333,12.89,2011,12,49,9,4,411252.02,393715.71,392003.13,398990.28666666726,10653.441267067521,0,0,0,0
5388,38,2011-12-16,404283.84,0,43.29,3.6,129.8980645,12.89,2011,12,50,16,4,435401.64,411252.02,393715.71,413456.45666666725,20930.21370572591,0,0,0,0
5389,38,2011-12-23,419717.41,0,45.4,3.541,129.9845484,12.89,2011,12,51,23,4,404283.84,435401.64,411252.02,416979.16666666727,16330.32534670341,0,0,0,0
5390,38,2011-12-30,342667.35,1,44.64,3.428,130.0710323,12.89,2011,12,52,30,4,419717.41,404283.84,435401.64,419800.9633333339,15559.068259141523,0,0,0,0
5391,38,2012-01-06,478483.2,0,50.43,3.599,130.1575161,12.187,2012,1,1,6,4,342667.35,419717.41,404283.84,388889.53333333385,40766.609434990634,0,0,0,0
5392,38,2012-01-13,423260.82,0,48.07,3.657,130.244,12.187,2012,1,2,13,4,478483.2,342667.35,419717.41,413622.65333333384,68112.74346213164,0,0,0,0
5393,38,2012-01-20,405215.91,0,46.2,3.66,130.2792258,12.187,2012,1,3,20,4,423260.82,478483.2,342667.35,414803.79000000056,68301.73713116231,0,0,0,0
5394,38,2012-01-27,412882.31,0,50.43,3.675,130.3144516,12.187,2012,1,4,27,4,405215.91,423260.82,478483.2,435653.3100000005,38173.34544284486,0,0,0,0
5395,38,2012-02-03,457711.68,0,50.58,3.702,130.3496774,12.187,2012,2,5,3,4,412882.31,405215.91,423260.82,413786.3466666672,9056.359973032811,0,0,0,0
5396,38,2012-02-10,469787.38,1,52.27,3.722,130.3849032,12.187,2012,2,6,10,4,457711.68,412882.31,405215.91,425269.9666666672,28355.63427706235,1,0,0,0
5397,38,2012-02-17,415513.97,0,51.8,3.781,130.4546207,12.187,2012,2,7,17,4,469787.38,457711.68,412882.31,446793.7900000005,29982.444688145995,0,0,0,0
5398,38,2012-02-24,409411.61,0,53.13,3.95,130.5502069,12.187,2012,2,8,24,4,415513.97,469787.38,457711.68,447671.01000000053,28495.825111867132,0,0,0,0
5399,38,2012-03-02,471115.38,0,52.27,4.178,130.6457931,12.187,2012,3,9,2,4,409411.61,415513.97,469787.38,431570.9866666672,33236.715225202184,0,0,0,0
5400,38,2012-03-09,452792.53,0,54.54,4.25,130.7413793,12.187,2012,3,10,9,4,471115.38,409411.61,415513.97,432013.65333333384,34000.27162599115,0,0,0,0
5401,38,2012-03-16,428465.11,0,64.44,4.273,130.8261935,12.187,2012,3,11,16,4,452792.53,471115.38,409411.61,444439.84000000055,31688.5528344667,0,0,0,0
5402,38,2012-03-23,412456.48,0,56.26,4.038,130.8966452,12.187,2012,3,12,23,4,428465.11,452792.53,471115.38,450791.00666666724,21395.46574676487,0,0,0,0
5403,38,2012-03-30,408679.36,0,64.36,4.294,130.9670968,12.187,2012,3,13,30,4,412456.48,428465.11,452792.53,431238.0400000005,20310.492066960323,0,0,0,0
5404,38,2012-04-06,499267.66,0,64.05,4.121,131.0375484,11.627,2012,4,14,6,4,408679.36,412456.48,428465.11,416533.65000000055,10504.1164400134,0,0,0,0
5405,38,2012-04-13,435790.74,0,64.28,4.254,131.108,11.627,2012,4,15,13,4,499267.66,408679.36,412456.48,440134.5000000005,51245.6302290778,0,0,0,0
5406,38,2012-04-20,401615.8,0,66.73,4.222,131.1173333,11.627,2012,4,16,20,4,435790.74,499267.66,408679.36,447912.5866666672,46494.778192744874,0,0,0,0
5407,38,2012-04-27,419964.77,0,77.99,4.193,131.1266667,11.627,2012,4,17,27,4,401615.8,435790.74,499267.66,445558.0666666672,49553.22333650347,0,0,0,0
5408,38,2012-05-04,491755.69,0,76.03,4.171,131.136,11.627,2012,5,18,4,4,419964.77,401615.8,435790.74,419123.77000000054,17102.984878783693,0,0,0,0
5409,38,2012-05-11,429914.6,0,77.27,4.186,131.1453333,11.627,2012,5,19,11,4,491755.69,419964.77,401615.8,437778.7533333339,47637.20650883985,0,0,0,0
5410,38,2012-05-18,412314.71,0,84.51,4.11,131.0983226,11.627,2012,5,20,18,4,429914.6,491755.69,419964.77,447211.6866666672,38895.706112496024,0,0,0,0
5411,38,2012-05-25,422810.12,0,83.84,4.293,131.0287742,11.627,2012,5,21,25,4,412314.71,429914.6,491755.69,444661.6666666672,41723.186686852096,0,0,0,0
5412,38,2012-06-01,435579.7,0,78.11,4.277,130.9592258,11.627,2012,6,22,1,4,422810.12,412314.71,429914.6,421679.8100000005,8854.221170608127,0,0,0,0
5413,38,2012-06-08,448110.25,0,84.83,4.103,130.8896774,11.627,2012,6,23,8,4,435579.7,422810.12,412314.71,423568.1766666672,11651.005423152987,0,0,0,0
5414,38,2012-06-15,430222.07,0,85.94,4.144,130.8295333,11.627,2012,6,24,15,4,448110.25,435579.7,422810.12,435500.0233333339,12650.253190956215,0,0,0,0
5415,38,2012-06-22,405938.35,0,91.61,4.014,130.7929,11.627,2012,6,25,22,4,430222.07,448110.25,435579.7,437970.67333333386,9180.648727146,0,0,0,0
5416,38,2012-06-29,404634.36,0,90.47,3.875,130.7562667,11.627,2012,6,26,29,4,405938.35,430222.07,448110.25,428090.2233333339,21166.621484614636,0,0,0,0
5417,38,2012-07-06,471086.22,0,89.13,3.765,130.7196333,10.926,2012,7,27,6,4,404634.36,405938.35,430222.07,413598.26000000053,14411.397977996887,0,0,0,0
5418,38,2012-07-13,416036.75,0,95.61,3.723,130.683,10.926,2012,7,28,13,4,471086.22,404634.36,405938.35,427219.64333333384,37995.164282211845,0,0,0,0
5419,38,2012-07-20,441683.74,0,85.53,3.726,130.7012903,10.926,2012,7,29,20,4,416036.75,471086.22,404634.36,430585.77666666714,35534.74436503233,0,0,0,0
5420,38,2012-07-27,407186.47,0,93.47,3.769,130.7195806,10.926,2012,7,30,27,4,441683.74,416036.75,471086.22,442935.57000000053,27546.076773188834,0,0,0,0
5421,38,2012-08-03,469311.17,0,88.16,3.76,130.737871,10.926,2012,8,31,3,4,407186.47,441683.74,416036.75,421635.65333333384,17917.2039749002,0,0,0,0
5422,38,2012-08-10,436690.13,0,95.91,3.811,130.7561613,10.926,2012,8,32,10,4,469311.17,407186.47,441683.74,439393.79333333386,31125.592031915145,0,0,0,0
5423,38,2012-08-17,411866.46,0,94.87,4.002,130.7909677,10.926,2012,8,33,17,4,436690.13,469311.17,407186.47,437729.25666666724,31075.38295350764,0,0,0,0
5424,38,2012-08-24,397428.22,0,85.32,4.055,130.8381613,10.926,2012,8,34,24,4,411866.46,436690.13,469311.17,439289.2533333339,28810.419266907946,0,0,0,0
5425,38,2012-08-31,424904.95,0,89.78,4.093,130.8853548,10.926,2012,8,35,31,4,397428.22,411866.46,436690.13,415328.27000000054,19858.562147904253,0,0,0,0
5426,38,2012-09-07,490274.82,1,88.52,4.124,130.9325484,10.926,2012,9,36,7,4,424904.95,397428.22,411866.46,411399.8766666672,13744.306017096264,0,0,0,0
5427,38,2012-09-14,430944.39,0,83.64,4.133,130.9776667,10.926,2012,9,37,14,4,490274.82,424904.95,397428.22,437535.9966666672,47694.6568058127,0,0,0,0
5428,38,2012-09-21,409600.98,0,82.97,4.125,131.0103333,10.926,2012,9,38,21,4,430944.39,490274.82,424904.95,448708.05333333387,36124.31005890115,0,0,0,0
5429,38,2012-09-28,398468.08,0,81.22,3.966,131.043,10.926,2012,9,39,28,4,409600.98,430944.39,490274.82,443606.7300000006,41800.9360637486,0,0,0,0
5430,38,2012-10-05,458479.01,0,81.61,3.966,131.0756667,10.199,2012,10,40,5,4,398468.08,409600.98,430944.39,413004.48333333386,16503.501265554372,0,0,0,0
5431,38,2012-10-12,437320.66,0,71.74,4.468,131.1083333,10.199,2012,10,41,12,4,458479.01,398468.08,409600.98,422182.6900000006,31922.601707445996,0,0,0,0
5432,38,2012-10-19,428806.46,0,68.66,4.449,131.1499677,10.199,2012,10,42,19,4,437320.66,458479.01,398468.08,431422.5833333339,30437.12225479567,0,0,0,0
5433,38,2012-10-26,417290.38,0,65.95,4.301,131.1930968,10.199,2012,10,43,26,4,428806.46,437320.66,458479.01,441535.3766666672,15278.675771262775,0,0,0,0
5434,39,2010-02-05,1230596.8,0,44.3,2.572,209.8529663,8.554,2010,2,5,5,4,417290.38,428806.46,437320.66,427805.8333333339,10052.560346844557,0,0,0,0
5435,39,2010-02-12,1266229.07,1,44.58,2.548,209.9970208,8.554,2010,2,6,12,4,1230596.8,417290.38,428806.46,692231.213333334,466273.82910137385,1,0,0,0
5436,39,2010-02-19,1230591.97,0,43.96,2.514,210.0451024,8.554,2010,2,7,19,4,1266229.07,1230596.8,417290.38,971372.083333334,480179.4613922133,0,0,0,0
5437,39,2010-02-26,1168582.02,0,49.79,2.561,210.0771885,8.554,2010,2,8,26,4,1230591.97,1266229.07,1230596.8,1242472.613333334,20573.69511888657,0,0,0,0
5438,39,2010-03-05,1266254.21,0,50.93,2.625,210.1092746,8.554,2010,3,9,5,4,1168582.02,1230591.97,1266229.07,1221801.0200000005,49413.532507291806,0,0,0,0
5439,39,2010-03-12,1244391.83,0,61.88,2.667,210.1413607,8.554,2010,3,10,12,4,1266254.21,1168582.02,1230591.97,1221809.4000000004,49424.83512060897,0,0,0,0
5440,39,2010-03-19,1301590.13,0,58.62,2.72,209.9803208,8.554,2010,3,11,19,4,1244391.83,1266254.21,1168582.02,1226409.3533333337,51259.06042004696,0,0,0,0
5441,39,2010-03-26,1235094.66,0,54.83,2.732,209.7870932,8.554,2010,3,12,26,4,1301590.13,1244391.83,1266254.21,1270745.3900000006,28862.422006174398,0,0,0,0
5442,39,2010-04-02,1463942.62,0,63.31,2.719,209.5938656,8.464,2010,4,13,2,4,1235094.66,1301590.13,1244391.83,1260358.8733333338,36008.634203931484,0,0,0,0
5443,39,2010-04-09,1327035.27,0,68.15,2.77,209.400638,8.464,2010,4,14,9,4,1463942.62,1235094.66,1301590.13,1333542.4700000004,117722.39048983656,0,0,0,0
5444,39,2010-04-16,1242874.98,0,66.33,2.808,209.2691428,8.464,2010,4,15,16,4,1327035.27,1463942.62,1235094.66,1342024.1833333338,115157.925655251,0,0,0,0
5445,39,2010-04-23,1280231.85,0,67.64,2.795,209.2199574,8.464,2010,4,16,23,4,1242874.98,1327035.27,1463942.62,1344617.6233333338,111577.68471043056,0,0,0,0
5446,39,2010-04-30,1263836.59,0,70.03,2.78,209.170772,8.464,2010,4,17,30,4,1280231.85,1242874.98,1327035.27,1283380.7000000007,42168.41288759077,0,0,0,0
5447,39,2010-05-07,1355704.21,0,74.86,2.835,209.1215867,8.464,2010,5,18,7,4,1263836.59,1280231.85,1242874.98,1262314.4733333339,18724.89154588851,0,0,0,0
5448,39,2010-05-14,1226997.7,0,77.49,2.854,209.118536,8.464,2010,5,19,14,4,1355704.21,1263836.59,1280231.85,1299924.216666667,48997.519118951444,0,0,0,0
5449,39,2010-05-21,1350673.98,0,76.67,2.826,209.3922937,8.464,2010,5,20,21,4,1226997.7,1355704.21,1263836.59,1282179.5000000007,66284.90167105585,0,0,0,0
5450,39,2010-05-28,1365541.59,0,80.22,2.759,209.6660514,8.464,2010,5,21,28,4,1350673.98,1226997.7,1355704.21,1311125.296666667,72900.03562509481,0,0,0,0
5451,39,2010-06-04,1512207.95,0,79.83,2.705,209.9398091,8.464,2010,6,22,4,4,1365541.59,1350673.98,1226997.7,1314404.4233333338,76060.58716362392,0,0,0,0
5452,39,2010-06-11,1371405.33,0,81.78,2.668,210.2135668,8.464,2010,6,23,11,4,1512207.95,1365541.59,1350673.98,1409474.506666667,89279.79469685903,0,0,0,0
5453,39,2010-06-18,1368312.45,0,83.96,2.637,210.2108417,8.464,2010,6,24,18,4,1371405.33,1512207.95,1365541.59,1416384.9566666672,83036.92190953162,0,0,0,0
5454,39,2010-06-25,1280414.8,0,83.24,2.653,210.0975233,8.464,2010,6,25,25,4,1368312.45,1371405.33,1512207.95,1417308.5766666671,82199.81612486027,0,0,0,0
5455,39,2010-07-02,1352547.7,0,81.35,2.669,209.984205,8.36,2010,7,26,2,4,1280414.8,1368312.45,1371405.33,1340044.1933333338,51663.71926839822,0,0,0,0
5456,39,2010-07-09,1330473.47,0,81.1,2.642,209.8708867,8.36,2010,7,27,9,4,1352547.7,1280414.8,1368312.45,1333758.3166666673,46864.48456358163,0,0,0,0
5457,39,2010-07-16,1339811.68,0,83.86,2.623,209.8630532,8.36,2010,7,28,16,4,1330473.47,1352547.7,1280414.8,1321145.323333334,36960.107626645644,0,0,0,0
5458,39,2010-07-23,1314651.83,0,82.2,2.608,209.9958663,8.36,2010,7,29,23,4,1339811.68,1330473.47,1352547.7,1340944.283333334,11080.613712716824,0,0,0,0
5459,39,2010-07-30,1308222.24,0,80.99,2.64,210.1286794,8.36,2010,7,30,30,4,1314651.83,1339811.68,1330473.47,1328312.3266666671,12718.388985264113,0,0,0,0
5460,39,2010-08-06,1409989.67,0,84.92,2.627,210.2614925,8.36,2010,8,31,6,4,1308222.24,1314651.83,1339811.68,1320895.2500000007,16694.561984229906,0,0,0,0
5461,39,2010-08-13,1371465.66,0,85.66,2.692,210.3943056,8.36,2010,8,32,13,4,1409989.67,1308222.24,1314651.83,1344287.9133333338,56990.135363065965,0,0,0,0
5462,39,2010-08-20,1471816.52,0,85.73,2.664,210.3617581,8.36,2010,8,33,20,4,1371465.66,1409989.67,1308222.24,1363225.8566666672,51381.64284473617,0,0,0,0
5463,39,2010-08-27,1417515.93,0,84.31,2.619,210.3292106,8.36,2010,8,34,27,4,1471816.52,1371465.66,1409989.67,1417757.283333334,50624.358152472494,0,0,0,0
5464,39,2010-09-03,1345167.61,0,82.13,2.577,210.2966631,8.36,2010,9,35,3,4,1417515.93,1471816.52,1371465.66,1420266.036666667,50231.92302397114,0,0,0,0
5465,39,2010-09-10,1279666.47,1,79.94,2.565,210.2641156,8.36,2010,9,36,10,4,1345167.61,1417515.93,1471816.52,1411500.0200000005,63538.41342751623,0,0,0,0
5466,39,2010-09-17,1252915.43,0,81.83,2.582,210.2924504,8.36,2010,9,37,17,4,1279666.47,1345167.61,1417515.93,1347450.0033333339,68953.06661101432,0,0,0,0
5467,39,2010-09-24,1199449.54,0,78.5,2.624,210.3664469,8.36,2010,9,38,24,4,1252915.43,1279666.47,1345167.61,1292583.1700000006,47463.11233843262,0,0,0,0
5468,39,2010-10-01,1219583.91,0,72.74,2.603,210.4404433,8.476,2010,10,39,1,4,1199449.54,1252915.43,1279666.47,1244010.4800000004,40843.1458818866,0,0,0,0
5469,39,2010-10-08,1286598.59,0,64.8,2.633,210.5144398,8.476,2010,10,40,8,4,1219583.91,1199449.54,1252915.43,1223982.9600000007,27003.03832990371,0,0,0,0
5470,39,2010-10-15,1238742.0,0,69.96,2.72,210.5805944,8.476,2010,10,41,15,4,1286598.59,1219583.91,1199449.54,1235210.6800000006,45627.690983069115,0,0,0,0
5471,39,2010-10-22,1261109.01,0,71.73,2.725,210.6271444,8.476,2010,10,42,22,4,1238742.0,1286598.59,1219583.91,1248308.1666666672,34516.30762976158,0,0,0,0
5472,39,2010-10-29,1294769.08,0,75.14,2.716,210.6736944,8.476,2010,10,43,29,4,1261109.01,1238742.0,1286598.59,1262149.8666666672,23945.26756069096,0,0,0,0
5473,39,2010-11-05,1293707.19,0,61.62,2.689,210.7202444,8.476,2010,11,44,5,4,1294769.08,1261109.01,1238742.0,1264873.363333334,28202.59190820634,0,0,0,0
5474,39,2010-11-12,1291398.71,0,62.21,2.728,210.7667944,8.476,2010,11,45,12,4,1293707.19,1294769.08,1261109.01,1283195.093333334,19134.477007315476,0,0,0,0
5475,39,2010-11-19,1370659.54,0,55.5,2.771,210.65429,8.476,2010,11,46,19,4,1291398.71,1293707.19,1294769.08,1293291.6600000004,1723.179434929303,0,0,0,0
5476,39,2010-11-26,2149355.2,1,67.75,2.735,210.5152765,8.476,2010,11,47,26,4,1370659.54,1291398.71,1293707.19,1318588.4800000004,45109.63020370366,0,0,0,0
5477,39,2010-12-03,1431910.98,0,53.55,2.708,210.376263,8.476,2010,12,48,3,4,2149355.2,1370659.54,1291398.71,1603804.483333334,474119.9828468494,0,0,0,0
5478,39,2010-12-10,1630564.48,0,50.81,2.843,210.2372494,8.476,2010,12,49,10,4,1431910.98,2149355.2,1370659.54,1650641.9066666674,432982.8477388468,0,0,0,0
5479,39,2010-12-17,1842172.46,0,55.31,2.869,210.1787224,8.476,2010,12,50,17,4,1630564.48,1431910.98,2149355.2,1737276.8866666674,370435.15695096075,0,0,0,0
5480,39,2010-12-24,2495489.25,0,58.86,2.886,210.1805602,8.476,2010,12,51,24,4,1842172.46,1630564.48,1431910.98,1634882.6400000006,205164.82489031943,0,0,0,0
5481,39,2010-12-31,1230012.16,1,52.45,2.943,210.182398,8.476,2010,12,52,31,4,2495489.25,1842172.46,1630564.48,1989408.7300000004,450868.72129535105,0,0,0,0
5482,39,2011-01-07,1224475.12,0,52.74,2.976,210.1842358,8.395,2011,1,1,7,4,1230012.16,2495489.25,1842172.46,1855891.2900000003,632850.0778629392,0,0,0,0
5483,39,2011-01-14,1193199.39,0,41.74,2.983,210.2379731,8.395,2011,1,2,14,4,1224475.12,1230012.16,2495489.25,1649992.1766666675,732227.1781792878,0,0,0,0
5484,39,2011-01-21,1243370.74,0,50.25,3.016,210.6031072,8.395,2011,1,3,21,4,1193199.39,1224475.12,1230012.16,1215895.5566666673,19849.475786715015,0,0,0,0
5485,39,2011-01-28,1158698.44,0,47.94,3.01,210.9682412,8.395,2011,1,4,28,4,1243370.74,1193199.39,1224475.12,1220348.4166666672,25338.9690102558,0,0,0,0
5486,39,2011-02-04,1343773.94,0,45.96,2.989,211.3333753,8.395,2011,2,5,4,4,1158698.44,1243370.74,1193199.39,1198422.8566666672,42577.14233990239,0,0,0,0
5487,39,2011-02-11,1227893.89,1,40.34,3.022,211.6985093,8.395,2011,2,6,11,4,1343773.94,1158698.44,1243370.74,1248614.373333334,92649.10654161156,1,0,0,0
5488,39,2011-02-18,1335233.74,0,58.2,3.045,212.0063522,8.395,2011,2,7,18,4,1227893.89,1343773.94,1158698.44,1243455.4233333338,93513.93567175687,0,0,0,0
5489,39,2011-02-25,1240921.19,0,67.77,3.065,212.2912786,8.395,2011,2,8,25,4,1335233.74,1227893.89,1343773.94,1302300.5233333341,64579.362547220946,0,0,0,0
5490,39,2011-03-04,1316385.43,0,63.56,3.288,212.576205,8.395,2011,3,9,4,4,1240921.19,1335233.74,1227893.89,1268016.2733333337,58575.32334636354,0,0,0,0
5491,39,2011-03-11,1283716.81,0,58.35,3.459,212.8611313,8.395,2011,3,10,11,4,1316385.43,1240921.19,1335233.74,1297513.4533333338,49908.19471139678,0,0,0,0
5492,39,2011-03-18,1348410.05,0,65.28,3.488,213.1096787,8.395,2011,3,11,18,4,1283716.81,1316385.43,1240921.19,1280341.143333334,37845.20080238323,0,0,0,0
5493,39,2011-03-25,1284334.79,0,71.17,3.473,213.3436744,8.395,2011,3,12,25,4,1348410.05,1283716.81,1316385.43,1316170.763333334,32347.154229577372,0,0,0,0
5494,39,2011-04-01,1316849.36,0,66.57,3.524,213.5776701,8.3,2011,4,13,1,4,1284334.79,1348410.05,1283716.81,1305487.2166666675,37173.54826802865,0,0,0,0
5495,39,2011-04-08,1350646.16,0,69.45,3.622,213.8116658,8.3,2011,4,14,8,4,1316849.36,1284334.79,1348410.05,1316531.4000000006,32038.813335272403,0,0,0,0
5496,39,2011-04-15,1348031.55,0,73.19,3.743,214.026217,8.3,2011,4,15,15,4,1350646.16,1316849.36,1284334.79,1317276.7700000007,33157.75108921905,0,0,0,0
5497,39,2011-04-22,1563140.85,0,74.98,3.807,214.1921572,8.3,2011,4,16,22,4,1348031.55,1350646.16,1316849.36,1338509.0233333341,18803.319072492377,0,0,0,0
5498,39,2011-04-29,1379651.87,0,76.47,3.81,214.3580974,8.3,2011,4,17,29,4,1563140.85,1348031.55,1350646.16,1420606.1866666675,123445.56182793877,0,0,0,0
5499,39,2011-05-06,1370920.87,0,68.75,3.906,214.5240376,8.3,2011,5,18,6,4,1379651.87,1563140.85,1348031.55,1430274.756666667,116146.50329417741,0,0,0,0
5500,39,2011-05-13,1325022.77,0,77.39,3.899,214.6899778,8.3,2011,5,19,13,4,1370920.87,1379651.87,1563140.85,1437904.5300000005,108545.65618024002,0,0,0,0
5501,39,2011-05-20,1373907.21,0,73.31,3.907,214.465412,8.3,2011,5,20,20,4,1325022.77,1370920.87,1379651.87,1358531.8366666674,29346.222106036603,0,0,0,0
5502,39,2011-05-27,1406124.14,0,82.1,3.786,214.2408462,8.3,2011,5,21,27,4,1373907.21,1325022.77,1370920.87,1356616.9500000007,27402.074995275994,0,0,0,0
5503,39,2011-06-03,1541745.59,0,83.59,3.699,214.0162805,8.3,2011,6,22,3,4,1406124.14,1373907.21,1325022.77,1368351.373333334,40835.13860344476,0,0,0,0
5504,39,2011-06-10,1442092.08,0,82.75,3.648,213.7917147,8.3,2011,6,23,10,4,1541745.59,1406124.14,1373907.21,1440592.3133333337,89070.03805966758,0,0,0,0
5505,39,2011-06-17,1451392.67,0,85.21,3.637,213.7481256,8.3,2011,6,24,17,4,1442092.08,1541745.59,1406124.14,1463320.6033333342,70258.67972857591,0,0,0,0
5506,39,2011-06-24,1363167.95,0,84.06,3.594,213.8402689,8.3,2011,6,25,24,4,1451392.67,1442092.08,1541745.59,1478410.113333334,55046.90905967127,0,0,0,0
5507,39,2011-07-01,1429829.36,0,84.93,3.524,213.9324122,8.177,2011,7,26,1,4,1363167.95,1451392.67,1442092.08,1418884.233333334,48475.286641129016,0,0,0,0
5508,39,2011-07-08,1414564.53,0,84.33,3.48,214.0245556,8.177,2011,7,27,8,4,1429829.36,1363167.95,1451392.67,1414796.6600000008,45993.334916371976,0,0,0,0
5509,39,2011-07-15,1380257.12,0,85.96,3.575,214.1083654,8.177,2011,7,28,15,4,1414564.53,1429829.36,1363167.95,1402520.613333334,34924.60224963095,0,0,0,0
5510,39,2011-07-22,1416005.59,0,84.6,3.651,214.1713416,8.177,2011,7,29,22,4,1380257.12,1414564.53,1429829.36,1408217.0033333339,25388.38446484962,0,0,0,0
5511,39,2011-07-29,1426418.53,0,86.24,3.682,214.2343177,8.177,2011,7,30,29,4,1416005.59,1380257.12,1414564.53,1403609.0800000008,20236.222235258498,0,0,0,0
5512,39,2011-08-05,1518790.89,0,87.73,3.684,214.2972939,8.177,2011,8,31,5,4,1426418.53,1416005.59,1380257.12,1407560.413333334,24211.767799729736,0,0,0,0
5513,39,2011-08-12,1514055.97,0,88.27,3.638,214.3602701,8.177,2011,8,32,12,4,1518790.89,1426418.53,1416005.59,1453738.3366666671,56577.23350644018,0,0,0,0
5514,39,2011-08-19,1629066.9,0,87.93,3.554,214.4239935,8.177,2011,8,33,19,4,1514055.97,1518790.89,1426418.53,1486421.796666667,52018.25520762926,0,0,0,0
5515,39,2011-08-26,1573898.63,0,86.49,3.523,214.4878416,8.177,2011,8,34,26,4,1629066.9,1514055.97,1518790.89,1553971.2533333339,65077.81479164049,0,0,0,0
5516,39,2011-09-02,1465089.85,0,88.65,3.533,214.5516896,8.177,2011,9,35,2,4,1573898.63,1629066.9,1514055.97,1572340.5000000007,57521.29459320585,0,0,0,0
5517,39,2011-09-09,1429345.86,1,79.15,3.546,214.6155376,8.177,2011,9,36,9,4,1465089.85,1573898.63,1629066.9,1556018.4600000007,83437.96252957682,0,0,0,0
5518,39,2011-09-16,1372500.63,0,83.11,3.526,214.7934111,8.177,2011,9,37,16,4,1429345.86,1465089.85,1573898.63,1489444.7800000005,75291.0870564234,0,0,0,0
5519,39,2011-09-23,1338657.95,0,78.75,3.467,215.1233185,8.177,2011,9,38,23,4,1372500.63,1429345.86,1465089.85,1422312.113333334,46693.64099288631,0,0,0,0
5520,39,2011-09-30,1311775.83,0,81.51,3.355,215.4532259,8.177,2011,9,39,30,4,1338657.95,1372500.63,1429345.86,1380168.1466666674,45827.583003147185,0,0,0,0
5521,39,2011-10-07,1443884.39,0,71.68,3.285,215.7831333,7.716,2011,10,40,7,4,1311775.83,1338657.95,1372500.63,1340978.1366666674,30428.815017676505,0,0,0,0
5522,39,2011-10-14,1384721.84,0,73.79,3.274,216.0885258,7.716,2011,10,41,14,4,1443884.39,1311775.83,1338657.95,1364772.7233333339,69818.72203070119,0,0,0,0
5523,39,2011-10-21,1465283.29,0,67.65,3.353,216.2468287,7.716,2011,10,42,21,4,1384721.84,1443884.39,1311775.83,1380127.3533333337,66174.01217327784,0,0,0,0
5524,39,2011-10-28,1472663.1,0,71.05,3.372,216.4051315,7.716,2011,10,43,28,4,1465283.29,1384721.84,1443884.39,1431296.506666667,41729.820412121924,0,0,0,0
5525,39,2011-11-04,1553629.59,0,58.04,3.332,216.5634344,7.716,2011,11,44,4,4,1472663.1,1465283.29,1384721.84,1440889.4100000008,48782.29534041663,0,0,0,0
5526,39,2011-11-11,1456957.38,0,63.11,3.297,216.7217373,7.716,2011,11,45,11,4,1553629.59,1472663.1,1465283.29,1497191.993333334,49015.47854537277,0,0,0,0
5527,39,2011-11-18,1510397.27,0,66.09,3.308,216.9395861,7.716,2011,11,46,18,4,1456957.38,1553629.59,1472663.1,1494416.6900000006,51877.67395496854,0,0,0,0
5528,39,2011-11-25,2338832.4,1,66.36,3.236,217.1812533,7.716,2011,11,47,25,4,1510397.27,1456957.38,1553629.59,1506994.7466666673,48425.83938701655,0,0,0,0
5529,39,2011-12-02,1632894.58,0,53.14,3.172,217.4229206,7.716,2011,12,48,2,4,2338832.4,1510397.27,1456957.38,1768729.0166666673,494446.51503157953,0,0,0,0
5530,39,2011-12-09,1781528.77,0,49.36,3.158,217.6645878,7.716,2011,12,49,9,4,1632894.58,2338832.4,1510397.27,1827374.7500000007,447149.9676248848,0,0,0,0
5531,39,2011-12-16,1991824.05,0,58.58,3.159,217.8781339,7.716,2011,12,50,16,4,1781528.77,1632894.58,2338832.4,1917751.9166666672,372162.0758384674,0,0,0,0
5532,39,2011-12-23,2554482.84,0,54.62,3.112,218.0541851,7.716,2011,12,51,23,4,1991824.05,1781528.77,1632894.58,1802082.4666666675,180345.3130624814,0,0,0,0
5533,39,2011-12-30,1537139.56,1,47.6,3.129,218.2302364,7.716,2011,12,52,30,4,2554482.84,1991824.05,1781528.77,2109278.553333334,399638.79797553504,0,0,0,0
5534,39,2012-01-06,1478537.93,0,55.83,3.157,218.4062876,7.244,2012,1,1,6,4,1537139.56,2554482.84,1991824.05,2027815.4833333343,509625.7203039415,0,0,0,0
5535,39,2012-01-13,1369125.37,0,54.66,3.261,218.5823389,7.244,2012,1,2,13,4,1478537.93,1537139.56,2554482.84,1856720.1100000006,604990.2133856695,0,0,0,0
5536,39,2012-01-20,1394841.03,0,58.04,3.268,218.6755292,7.244,2012,1,3,20,4,1369125.37,1478537.93,1537139.56,1461600.953333334,85278.00357821619,0,0,0,0
5537,39,2012-01-27,1320301.61,0,60.65,3.29,218.7687195,7.244,2012,1,4,27,4,1394841.03,1369125.37,1478537.93,1414168.1100000006,57209.51920289085,0,0,0,0
5538,39,2012-02-03,1396150.15,0,60.69,3.36,218.8619099,7.244,2012,2,5,3,4,1320301.61,1394841.03,1369125.37,1361422.6700000009,37861.98586901307,0,0,0,0
